station_id,time,cs,fof2,MUFD,foE,hmF2,hF2
AL945,2026-02-12 20:15:00+00:00,70,10.1,32.99,2.85,202.5,256.9
MHJ45,2026-02-12 20:15:00+00:00,70,10.275,33.79,2.55,222.5,259.3
MHJ45,2026-02-12 20:22:30+00:00,0,10.275,34.57,2.53,227.5,
AL945,2026-02-12 20:22:30+00:00,75,10.0,33.09,2.85,202.5,249.3
MHJ45,2026-02-12 20:30:00+00:00,70,10.050,34.22,2.60,225.0,248.0
AL945,2026-02-12 20:30:00+00:00,90,10.013,32.93,2.85,205.0,253.0
MHJ45,2026-02-12 20:37:30+00:00,70,9.850,32.75,2.53,217.5,246.8
AL945,2026-02-12 20:37:30+00:00,75,9.963,32.76,2.85,210.0,251.0
AL945,2026-02-12 20:45:00+00:00,75,9.938,33.04,2.80,217.5,252.0
MHJ45,2026-02-12 20:45:00+00:00,80,9.975,33.83,2.53,217.5,249.7
MHJ45,2026-02-12 20:52:30+00:00,70,9.825,33.34,2.53,222.5,244.1
AL945,2026-02-12 20:52:30+00:00,95,9.825,33.09,2.72,210.0,245.9
MHJ45,2026-02-12 21:00:00+00:00,70,9.700,33.24,,217.5,246.4
AL945,2026-02-12 21:00:00+00:00,95,9.813,32.61,2.70,165.0,246.7
MHJ45,2026-02-12 21:07:30+00:00,70,9.425,32.58,2.25,217.5,238.4
AL945,2026-02-12 21:07:30+00:00,90,9.863,32.81,2.67,210.0,252.8
AL945,2026-02-12 21:15:00+00:00,60,9.863,33.44,2.60,217.5,240.2
MHJ45,2026-02-12 21:15:00+00:00,70,9.300,31.50,2.25,212.5,241.1
MHJ45,2026-02-12 21:22:30+00:00,70,9.275,31.46,2.08,215.0,253.2
AL945,2026-02-12 21:22:30+00:00,90,9.725,32.99,2.45,222.5,245.8
MHJ45,2026-02-12 21:30:00+00:00,70,9.150,30.50,2.05,210.0,259.1
AL945,2026-02-12 21:30:00+00:00,80,9.675,32.56,2.42,217.5,242.1
