station_id,time,cs,fof2,hmF2,foE,MUFD,hF2
MHJ45,2026-02-18 03:45:00+00:00,90,4.400,12.99,,260.0,324.4
MHJ45,2026-02-18 03:52:30+00:00,60,4.250,12.85,,257.5,307.8
AL945,2026-02-18 03:52:30+00:00,80,4.650,14.22,,252.5,313.0
MHJ45,2026-02-18 04:00:00+00:00,80,4.325,12.66,,272.5,335.5
AL945,2026-02-18 04:00:00+00:00,40,3.275,11.82,,260.0,260.7
MHJ45,2026-02-18 04:07:30+00:00,80,4.125,12.70,,275.0,309.6
AL945,2026-02-18 04:07:30+00:00,70,4.500,14.01,,267.5,300.4
MHJ45,2026-02-18 04:15:00+00:00,80,4.175,12.32,,285.0,334.6
AL945,2026-02-18 04:15:00+00:00,50,4.425,13.94,,257.5,301.1
AL945,2026-02-18 04:22:30+00:00,70,4.425,13.12,,257.5,315.2
MHJ45,2026-02-18 04:22:30+00:00,80,4.125,12.13,,267.5,331.3
AL945,2026-02-18 04:30:00+00:00,70,4.500,14.03,,252.5,299.9
MHJ45,2026-02-18 04:30:00+00:00,80,4.100,12.05,,280.0,332.7
AL945,2026-02-18 04:37:30+00:00,70,4.525,13.55,,255.0,313.0
MHJ45,2026-02-18 04:37:30+00:00,80,3.925,11.93,,272.5,307.1
AL945,2026-02-18 04:45:00+00:00,60,4.475,14.40,,262.5,298.9
MHJ45,2026-02-18 04:45:00+00:00,60,4.025,11.85,,270.0,334.4
MHJ45,2026-02-18 04:52:30+00:00,80,3.925,11.69,,280.0,322.5
AL945,2026-02-18 04:52:30+00:00,0,4.200,12.58,,255.0,
MHJ45,2026-02-18 05:00:00+00:00,80,3.900,11.52,,272.5,324.7
AL945,2026-02-18 05:00:00+00:00,70,3.925,12.54,,262.5,293.1
MHJ45,2026-02-18 05:07:30+00:00,70,3.850,10.78,,295.0,357.2
AL945,2026-02-18 05:07:30+00:00,40,3.975,11.52,,262.5,315.9
MHJ45,2026-02-18 05:15:00+00:00,80,3.725,11.56,,320.0,313.0
AL945,2026-02-18 05:15:00+00:00,70,3.675,11.65,,275.0,299.3
MHJ45,2026-02-18 05:22:30+00:00,70,3.900,11.04,,300.0,339.5
AL945,2026-02-18 05:22:30+00:00,50,3.550,11.60,,282.5,289.7
AL945,2026-02-18 05:30:00+00:00,70,3.875,11.48,,275.0,316.6
MHJ45,2026-02-18 05:30:00+00:00,80,3.975,11.73,,292.5,330.5
MHJ45,2026-02-18 05:37:30+00:00,80,3.675,10.61,,297.5,342.0
AL945,2026-02-18 05:37:30+00:00,70,3.550,10.75,,272.5,321.6
MHJ45,2026-02-18 05:45:00+00:00,70,3.675,10.73,,312.5,335.1
AL945,2026-02-18 05:45:00+00:00,70,3.600,10.73,,280.0,319.2
AL945,2026-02-18 05:52:30+00:00,70,3.375,10.14,,287.5,314.0
MHJ45,2026-02-18 05:52:30+00:00,80,3.600,10.37,,300.0,337.9
AL945,2026-02-18 06:00:00+00:00,70,3.375,9.48,,295.0,342.9
MHJ45,2026-02-18 06:00:00+00:00,80,3.625,9.78,,315.0,376.4
AL945,2026-02-18 06:07:30+00:00,70,3.225,9.19,,310.0,332.5
MHJ45,2026-02-18 06:07:30+00:00,80,3.550,9.62,,322.5,367.5
MHJ45,2026-02-18 06:15:00+00:00,70,3.700,9.19,,327.5,401.6
AL945,2026-02-18 06:15:00+00:00,70,3.325,9.30,,325.0,350.8
MHJ45,2026-02-18 06:22:30+00:00,70,3.175,9.46,,330.0,332.8
AL945,2026-02-18 06:22:30+00:00,70,3.425,9.33,,310.0,356.9
MHJ45,2026-02-18 06:30:00+00:00,70,3.250,8.83,,335.0,365.6
AL945,2026-02-18 06:30:00+00:00,70,3.400,9.47,,312.5,346.6
MHJ45,2026-02-18 06:37:30+00:00,50,3.275,9.67,,332.5,347.6
AL945,2026-02-18 06:37:30+00:00,70,3.400,9.75,,317.5,335.5
MHJ45,2026-02-18 06:45:00+00:00,40,3.200,9.05,,330.0,343.1
AL945,2026-02-18 06:45:00+00:00,70,3.125,9.10,,320.0,331.9
MHJ45,2026-02-18 06:52:30+00:00,80,3.600,10.27,,330.0,354.8
AL945,2026-02-18 06:52:30+00:00,70,3.425,9.79,,320.0,336.3
MHJ45,2026-02-18 07:00:00+00:00,20,3.325,9.25,,350.0,369.3
AL945,2026-02-18 07:00:00+00:00,40,2.825,9.19,,315.0,298.5
AL945,2026-02-18 07:07:30+00:00,70,3.425,9.48,,307.5,362.0
MHJ45,2026-02-18 07:07:30+00:00,70,3.375,9.59,,345.0,349.1
AL945,2026-02-18 07:15:00+00:00,70,3.375,9.21,,307.5,370.4
MHJ45,2026-02-18 07:15:00+00:00,20,3.250,9.64,,310.0,329.5
AL945,2026-02-18 07:22:30+00:00,70,3.450,9.77,,305.0,344.3
MHJ45,2026-02-18 07:22:30+00:00,60,3.750,10.35,,312.5,356.9
AL945,2026-02-18 07:30:00+00:00,70,3.350,9.53,,322.5,336.0
MHJ45,2026-02-18 07:30:00+00:00,70,3.475,9.61,,315.0,359.6
AL945,2026-02-18 07:37:30+00:00,70,3.425,9.61,,322.5,341.3
MHJ45,2026-02-18 07:37:30+00:00,40,3.525,10.60,,315.0,329.0
MHJ45,2026-02-18 07:45:00+00:00,70,3.725,10.38,,302.5,344.7
AL945,2026-02-18 07:45:00+00:00,40,3.225,9.36,,337.5,342.4
MHJ45,2026-02-18 07:52:30+00:00,70,3.600,10.84,,320.0,323.5
AL945,2026-02-18 07:52:30+00:00,70,3.100,9.31,,300.0,318.3
MHJ45,2026-02-18 08:00:00+00:00,70,3.700,11.12,,295.0,324.1
AL945,2026-02-18 08:00:00+00:00,70,3.175,9.44,,297.5,328.4
MHJ45,2026-02-18 08:07:30+00:00,60,3.550,10.92,,310.0,311.8
AL945,2026-02-18 08:07:30+00:00,0,3.000,9.17,,307.5,309.7
MHJ45,2026-02-18 08:15:00+00:00,60,3.725,11.18,,295.0,319.6
AL945,2026-02-18 08:15:00+00:00,60,3.125,9.41,,297.5,312.3
AL945,2026-02-18 08:22:30+00:00,70,3.050,9.27,,295.0,315.1
MHJ45,2026-02-18 08:22:30+00:00,50,3.600,11.12,,285.0,309.1
MHJ45,2026-02-18 08:30:00+00:00,70,3.875,11.35,,285.0,325.4
AL945,2026-02-18 08:30:00+00:00,70,3.275,9.27,,287.5,332.3
MHJ45,2026-02-18 08:37:30+00:00,80,3.800,11.70,,277.5,308.2
AL945,2026-02-18 08:37:30+00:00,70,3.025,9.77,,300.0,289.1
MHJ45,2026-02-18 08:45:00+00:00,80,3.725,11.72,,275.0,299.3
AL945,2026-02-18 08:45:00+00:00,60,3.150,9.98,,277.5,296.3
MHJ45,2026-02-18 08:52:30+00:00,80,3.775,11.88,,267.5,303.6
AL945,2026-02-18 08:52:30+00:00,70,3.200,9.77,,287.5,310.4
AL945,2026-02-18 09:00:00+00:00,60,3.050,9.23,,282.5,316.5
MHJ45,2026-02-18 09:00:00+00:00,80,3.775,11.86,,262.5,295.4
AL945,2026-02-18 09:07:30+00:00,60,2.825,9.14,,292.5,288.6
MHJ45,2026-02-18 09:07:30+00:00,70,3.575,11.31,,260.0,287.0
MHJ45,2026-02-18 09:15:00+00:00,80,3.725,11.74,,262.5,301.9
AL945,2026-02-18 09:15:00+00:00,70,3.025,9.28,,305.0,310.0
AL945,2026-02-18 09:22:30+00:00,60,2.875,9.13,,312.5,302.7
MHJ45,2026-02-18 09:22:30+00:00,80,3.650,11.67,,257.5,290.0
AL945,2026-02-18 09:30:00+00:00,70,3.150,9.39,,292.5,320.3
MHJ45,2026-02-18 09:30:00+00:00,80,3.800,11.86,,255.0,295.7
AL945,2026-02-18 09:37:30+00:00,40,2.850,8.94,,300.0,299.3
MHJ45,2026-02-18 09:37:30+00:00,80,3.600,11.25,,255.0,289.6
AL945,2026-02-18 09:45:00+00:00,70,3.025,8.80,,302.5,333.1
MHJ45,2026-02-18 09:45:00+00:00,70,3.475,11.00,,255.0,293.0
MHJ45,2026-02-18 09:52:30+00:00,90,3.425,11.11,,265.0,282.4
AL945,2026-02-18 09:52:30+00:00,60,3.025,9.00,,300.0,322.9
AL945,2026-02-18 10:00:00+00:00,60,3.000,9.16,,297.5,309.3
MHJ45,2026-02-18 10:00:00+00:00,0,3.500,10.87,,247.5,
MHJ45,2026-02-18 10:07:30+00:00,80,3.325,11.02,,250.0,275.7
AL945,2026-02-18 10:07:30+00:00,70,3.050,8.95,,310.0,325.3
AL945,2026-02-18 10:15:00+00:00,70,3.100,9.01,,295.0,329.0
MHJ45,2026-02-18 10:15:00+00:00,80,3.425,11.14,,267.5,282.2
AL945,2026-02-18 10:22:30+00:00,70,2.850,8.69,,295.0,304.7
MHJ45,2026-02-18 10:22:30+00:00,70,2.925,10.25,,242.5,254.0
AL945,2026-02-18 10:30:00+00:00,70,3.000,8.79,,290.0,325.5
MHJ45,2026-02-18 10:30:00+00:00,40,2.975,10.76,,242.5,251.1
MHJ45,2026-02-18 10:37:30+00:00,70,2.975,9.84,,247.5,277.9
AL945,2026-02-18 10:37:30+00:00,70,3.050,8.90,,282.5,336.6
MHJ45,2026-02-18 10:45:00+00:00,70,2.925,9.58,,247.5,280.7
AL945,2026-02-18 10:45:00+00:00,70,2.850,8.70,,280.0,304.1
AL945,2026-02-18 10:52:30+00:00,40,2.625,8.70,,277.5,275.6
MHJ45,2026-02-18 10:52:30+00:00,80,3.025,9.84,,247.5,272.7
MHJ45,2026-02-18 11:00:00+00:00,70,2.800,9.09,,252.5,268.3
AL945,2026-02-18 11:00:00+00:00,70,2.600,8.90,,275.0,264.1
MHJ45,2026-02-18 11:07:30+00:00,70,2.950,10.06,,247.5,255.7
AL945,2026-02-18 11:07:30+00:00,70,2.675,8.75,,280.0,279.6
AL945,2026-02-18 11:15:00+00:00,70,2.450,8.43,,277.5,262.0
MHJ45,2026-02-18 11:15:00+00:00,60,3.488,11.51,,300.0,256.1
AL945,2026-02-18 11:22:30+00:00,60,2.400,8.19,,272.5,267.9
MHJ45,2026-02-18 11:22:30+00:00,60,3.650,11.80,,222.5,270.2
MHJ45,2026-02-18 11:30:00+00:00,70,4.125,13.60,,220.0,247.6
AL945,2026-02-18 11:30:00+00:00,80,2.400,7.79,,280.0,280.4
AL945,2026-02-18 11:37:30+00:00,70,2.400,7.61,,292.5,290.3
MHJ45,2026-02-18 11:37:30+00:00,60,4.600,15.79,,225.0,245.4
AL945,2026-02-18 11:45:00+00:00,40,2.650,8.00,,315.0,298.3
MHJ45,2026-02-18 11:45:00+00:00,70,4.700,16.25,,205.0,250.3
MHJ45,2026-02-18 11:52:30+00:00,70,5.125,18.41,,215.0,226.2
AL945,2026-02-18 11:52:30+00:00,70,2.600,8.00,,310.0,294.7
AL945,2026-02-18 12:00:00+00:00,70,2.800,9.10,,270.0,268.0
MHJ45,2026-02-18 12:00:00+00:00,70,5.425,20.25,,207.5,218.8
MHJ45,2026-02-18 12:07:30+00:00,40,5.750,19.53,,205.0,246.0
AL945,2026-02-18 12:07:30+00:00,70,3.100,10.56,,247.5,252.9
MHJ45,2026-02-18 12:15:00+00:00,70,6.050,21.63,,222.5,228.8
AL945,2026-02-18 12:15:00+00:00,70,3.450,11.43,,237.5,250.8
MHJ45,2026-02-18 12:22:30+00:00,60,6.450,22.50,2.13,217.5,220.4
AL945,2026-02-18 12:22:30+00:00,35,4.125,14.41,,232.5,242.8
AL945,2026-02-18 12:30:00+00:00,60,4.250,14.74,,220.0,238.5
MHJ45,2026-02-18 12:30:00+00:00,70,6.800,24.30,2.03,215.0,224.8
AL945,2026-02-18 12:37:30+00:00,90,4.800,16.05,,220.0,254.1
MHJ45,2026-02-18 12:37:30+00:00,70,6.975,25.46,2.17,217.5,221.1
MHJ45,2026-02-18 12:45:00+00:00,70,7.125,25.70,2.20,212.5,221.2
AL945,2026-02-18 12:45:00+00:00,70,5.175,17.46,,215.0,258.0
MHJ45,2026-02-18 12:52:30+00:00,70,7.175,25.28,2.15,217.5,231.2
AL945,2026-02-18 12:52:30+00:00,70,5.450,18.50,,220.0,244.2
AL945,2026-02-18 13:00:00+00:00,70,5.838,19.80,2.05,220.0,244.0
MHJ45,2026-02-18 13:00:00+00:00,90,7.557,27.13,2.53,220.0,222.4
AL945,2026-02-18 13:07:30+00:00,80,6.175,21.41,,222.5,245.6
MHJ45,2026-02-18 13:07:30+00:00,70,7.650,26.84,,215.0,232.7
AL945,2026-02-18 13:15:00+00:00,70,6.550,22.99,,220.0,236.7
MHJ45,2026-02-18 13:15:00+00:00,90,7.875,27.47,2.45,205.0,233.8
MHJ45,2026-02-18 13:22:30+00:00,90,8.025,28.13,,217.5,229.5
AL945,2026-02-18 13:22:30+00:00,75,6.950,24.40,2.22,220.0,236.6
AL945,2026-02-18 13:30:00+00:00,90,7.038,25.07,2.40,220.0,227.3
MHJ45,2026-02-18 13:30:00+00:00,70,7.875,27.40,2.63,215.0,233.0
AL945,2026-02-18 13:37:30+00:00,90,7.163,25.58,2.25,217.5,224.6
MHJ45,2026-02-18 13:37:30+00:00,70,8.225,28.08,2.63,200.0,243.5
MHJ45,2026-02-18 13:45:00+00:00,40,8.475,28.78,2.58,220.0,239.3
AL945,2026-02-18 13:45:00+00:00,90,7.275,24.74,2.40,220.0,236.2
MHJ45,2026-02-18 13:52:30+00:00,70,8.425,28.91,2.67,205.0,240.1
AL945,2026-02-18 13:52:30+00:00,90,7.279,25.64,2.45,215.0,228.3
AL945,2026-02-18 14:00:00+00:00,90,7.288,25.39,2.55,212.5,228.5
MHJ45,2026-02-18 14:00:00+00:00,70,8.700,30.02,2.63,187.5,233.9
AL945,2026-02-18 14:07:30+00:00,80,7.532,25.93,2.60,217.5,232.3
MHJ45,2026-02-18 14:07:30+00:00,70,8.750,29.77,2.55,215.0,243.1
MHJ45,2026-02-18 14:15:00+00:00,60,9.125,31.54,,237.5,234.4
AL945,2026-02-18 14:15:00+00:00,90,7.813,27.10,2.65,205.0,234.9
MHJ45,2026-02-18 14:22:30+00:00,70,9.175,30.84,2.92,225.0,243.3
AL945,2026-02-18 14:22:30+00:00,90,7.907,27.98,2.70,295.0,214.0
MHJ45,2026-02-18 14:30:00+00:00,70,9.325,30.93,2.90,222.5,240.6
AL945,2026-02-18 14:30:00+00:00,60,8.238,28.08,2.75,222.5,235.3
MHJ45,2026-02-18 14:37:30+00:00,70,9.575,32.70,,225.0,242.9
AL945,2026-02-18 14:37:30+00:00,90,8.413,29.48,2.83,215.0,227.3
MHJ45,2026-02-18 14:45:00+00:00,70,9.788,33.49,,230.0,241.4
AL945,2026-02-18 14:45:00+00:00,80,8.275,29.15,2.78,210.0,224.5
MHJ45,2026-02-18 14:52:30+00:00,70,9.675,33.01,,217.5,247.1
AL945,2026-02-18 14:52:30+00:00,90,8.438,28.87,2.85,217.5,234.4
AL945,2026-02-18 15:00:00+00:00,80,8.688,29.62,2.88,197.5,232.6
MHJ45,2026-02-18 15:00:00+00:00,70,9.600,32.21,,227.5,248.8
AL945,2026-02-18 15:07:30+00:00,80,8.888,30.03,2.88,235.0,235.7
MHJ45,2026-02-18 15:07:30+00:00,70,9.575,32.14,3.08,212.5,243.2
MHJ45,2026-02-18 15:15:00+00:00,70,9.650,31.95,3.05,222.5,245.4
AL945,2026-02-18 15:15:00+00:00,60,8.907,30.77,2.88,225.0,232.9
MHJ45,2026-02-18 15:22:30+00:00,70,9.575,31.53,,220.0,244.3
AL945,2026-02-18 15:22:30+00:00,85,9.075,30.94,2.88,195.0,238.0
MHJ45,2026-02-18 15:30:00+00:00,70,9.825,32.25,,212.5,255.2
AL945,2026-02-18 15:30:00+00:00,85,9.050,30.37,2.85,200.8,236.7
MHJ45,2026-02-18 15:37:30+00:00,70,10.025,34.15,,200.0,246.2
AL945,2026-02-18 15:37:30+00:00,80,9.188,30.51,3.00,207.5,242.1
MHJ45,2026-02-18 15:45:00+00:00,70,9.850,34.27,,235.0,235.1
AL945,2026-02-18 15:45:00+00:00,85,9.213,30.95,3.03,202.5,238.2
MHJ45,2026-02-18 15:52:30+00:00,60,9.600,32.55,,230.0,242.4
AL945,2026-02-18 15:52:30+00:00,60,8.738,30.30,3.10,207.5,225.0
AL945,2026-02-18 16:00:00+00:00,65,9.400,31.50,3.03,197.5,241.1
MHJ45,2026-02-18 16:00:00+00:00,70,9.575,32.36,,230.0,246.5
MHJ45,2026-02-18 16:07:30+00:00,70,9.500,30.32,,217.5,252.0
AL945,2026-02-18 16:07:30+00:00,65,8.613,31.52,3.00,235.0,221.6
AL945,2026-02-18 16:15:00+00:00,85,9.350,30.05,3.10,187.5,249.1
MHJ45,2026-02-18 16:15:00+00:00,50,9.675,31.84,,212.5,249.9
MHJ45,2026-02-18 16:22:30+00:00,70,9.725,31.58,,215.0,263.6
AL945,2026-02-18 16:22:30+00:00,85,9.388,31.62,3.10,190.0,237.5
MHJ45,2026-02-18 16:30:00+00:00,90,9.713,30.86,3.25,235.0,254.5
AL945,2026-02-18 16:30:00+00:00,75,9.425,31.24,3.10,197.5,243.9
MHJ45,2026-02-18 16:37:30+00:00,50,9.900,31.40,,235.0,256.2
AL945,2026-02-18 16:37:30+00:00,95,9.525,31.54,3.08,205.0,246.1
MHJ45,2026-02-18 16:45:00+00:00,70,10.175,32.44,3.22,215.0,266.2
AL945,2026-02-18 16:45:00+00:00,45,9.713,31.47,3.20,207.5,246.2
AL945,2026-02-18 16:52:30+00:00,75,9.788,32.52,3.25,195.0,245.4
MHJ45,2026-02-18 16:52:30+00:00,70,10.338,32.75,,237.5,257.4
AL945,2026-02-18 17:00:00+00:00,0,10.675,32.01,3.25,562.5,
MHJ45,2026-02-18 17:00:00+00:00,60,10.450,33.95,,230.0,262.6
AL945,2026-02-18 17:07:30+00:00,70,9.675,31.10,3.25,212.5,254.0
MHJ45,2026-02-18 17:07:30+00:00,90,10.650,35.52,2.78,215.0,251.3
AL945,2026-02-18 17:15:00+00:00,80,9.988,32.58,3.20,197.5,253.4
MHJ45,2026-02-18 17:15:00+00:00,70,10.613,35.28,2.58,252.5,255.4
MHJ45,2026-02-18 17:22:30+00:00,90,10.450,33.97,3.22,240.0,253.9
AL945,2026-02-18 17:22:30+00:00,85,9.913,32.30,3.20,197.5,246.6
AL945,2026-02-18 17:30:00+00:00,95,9.738,32.37,3.22,202.5,242.4
MHJ45,2026-02-18 17:30:00+00:00,90,10.625,34.76,,197.5,256.0
MHJ45,2026-02-18 17:37:30+00:00,70,10.600,35.44,,245.0,245.9
AL945,2026-02-18 17:37:30+00:00,90,9.650,31.63,3.03,197.5,248.2
AL945,2026-02-18 17:45:00+00:00,75,9.450,31.72,3.20,205.0,238.3
MHJ45,2026-02-18 17:45:00+00:00,70,10.325,33.90,3.17,227.5,248.9
AL945,2026-02-18 17:52:30+00:00,60,10.013,32.58,3.20,142.5,250.7
MHJ45,2026-02-18 17:52:30+00:00,40,10.400,35.73,,202.5,241.8
MHJ45,2026-02-18 18:00:00+00:00,70,10.300,34.88,,242.5,248.3
AL945,2026-02-18 18:00:00+00:00,65,9.938,32.16,3.28,242.5,251.1
AL945,2026-02-18 18:07:30+00:00,45,9.838,31.87,3.20,215.0,248.0
MHJ45,2026-02-18 18:07:30+00:00,60,10.225,33.86,3.08,230.0,245.0
AL945,2026-02-18 18:15:00+00:00,75,9.638,31.20,3.28,212.5,253.3
MHJ45,2026-02-18 18:15:00+00:00,70,9.850,33.24,3.22,230.0,240.2
AL945,2026-02-18 18:22:30+00:00,40,9.838,31.10,3.28,207.5,257.2
MHJ45,2026-02-18 18:22:30+00:00,60,9.500,31.01,3.10,222.5,245.6
AL945,2026-02-18 18:30:00+00:00,65,9.788,31.42,3.28,205.0,250.2
MHJ45,2026-02-18 18:30:00+00:00,60,9.300,28.89,3.25,220.0,257.6
AL945,2026-02-18 18:37:30+00:00,65,9.613,31.36,3.25,205.0,245.5
MHJ45,2026-02-18 18:37:30+00:00,50,9.563,31.04,3.10,300.0,254.7
MHJ45,2026-02-18 18:45:00+00:00,70,9.325,30.81,,247.5,243.5
AL945,2026-02-18 18:45:00+00:00,45,9.888,31.66,3.25,210.0,253.3
MHJ45,2026-02-18 18:52:30+00:00,60,9.363,29.61,,255.0,264.9
AL945,2026-02-18 18:52:30+00:00,75,9.688,31.83,3.25,205.0,246.1
MHJ45,2026-02-18 19:00:00+00:00,40,8.600,29.72,3.17,212.5,237.5
AL945,2026-02-18 19:00:00+00:00,50,8.838,31.89,3.20,207.5,223.7
MHJ45,2026-02-18 19:07:30+00:00,70,9.675,31.33,3.15,222.5,257.7
AL945,2026-02-18 19:07:30+00:00,95,9.750,31.79,3.20,212.5,250.8
AL945,2026-02-18 19:15:00+00:00,85,9.982,31.77,3.15,212.5,267.5
MHJ45,2026-02-18 19:15:00+00:00,70,9.681,31.53,3.00,232.5,259.5
MHJ45,2026-02-18 19:22:30+00:00,70,9.725,32.58,3.10,222.5,248.6
AL945,2026-02-18 19:22:30+00:00,90,9.750,31.20,3.08,210.0,261.8
MHJ45,2026-02-18 19:30:00+00:00,65,9.550,31.82,,240.0,245.6
AL945,2026-02-18 19:30:00+00:00,75,9.763,31.32,3.10,207.5,256.9
AL945,2026-02-18 19:37:30+00:00,85,9.763,31.32,3.05,212.5,256.3
MHJ45,2026-02-18 19:37:30+00:00,70,9.650,32.13,2.53,237.5,245.8
MHJ45,2026-02-18 19:45:00+00:00,70,9.625,31.74,3.00,242.5,242.7
AL945,2026-02-18 19:45:00+00:00,75,9.488,30.80,3.00,217.5,248.5
AL945,2026-02-18 19:52:30+00:00,65,9.575,30.87,2.97,215.0,252.4
MHJ45,2026-02-18 19:52:30+00:00,70,9.550,31.41,2.90,232.5,255.5
AL945,2026-02-18 20:00:00+00:00,65,9.325,31.17,2.88,217.5,242.8
MHJ45,2026-02-18 20:00:00+00:00,70,9.400,30.72,,230.0,252.6
AL945,2026-02-18 20:07:30+00:00,85,9.725,31.07,2.83,215.0,259.0
MHJ45,2026-02-18 20:07:30+00:00,70,9.500,30.72,2.78,217.5,257.5
AL945,2026-02-18 20:15:00+00:00,65,9.825,31.35,2.88,217.5,260.3
MHJ45,2026-02-18 20:15:00+00:00,70,9.575,31.99,2.85,215.0,253.5
MHJ45,2026-02-18 20:22:30+00:00,70,9.550,31.38,,225.0,259.2
AL945,2026-02-18 20:22:30+00:00,50,8.675,31.50,2.80,220.0,226.9
AL945,2026-02-18 20:30:00+00:00,95,9.738,31.75,2.95,215.0,250.3
MHJ45,2026-02-18 20:30:00+00:00,70,9.425,30.79,2.65,212.5,256.3
MHJ45,2026-02-18 20:37:30+00:00,40,8.750,31.37,,225.0,231.8
AL945,2026-02-18 20:37:30+00:00,45,10.788,31.98,2.85,210.0,312.4
AL945,2026-02-18 20:45:00+00:00,45,9.738,31.89,2.83,220.0,246.6
MHJ45,2026-02-18 20:45:00+00:00,70,9.438,30.83,2.53,225.0,255.1
MHJ45,2026-02-18 20:52:30+00:00,70,9.454,30.77,2.53,222.5,257.5
AL945,2026-02-18 20:52:30+00:00,65,9.725,30.63,2.72,217.5,258.4
MHJ45,2026-02-18 21:00:00+00:00,70,9.625,30.95,2.53,220.0,265.7
AL945,2026-02-18 21:00:00+00:00,95,9.838,32.14,2.72,210.0,255.9
AL945,2026-02-18 21:07:30+00:00,45,8.700,32.36,2.67,217.5,222.6
MHJ45,2026-02-18 21:07:30+00:00,70,9.725,32.26,2.47,225.0,254.5
AL945,2026-02-18 21:15:00+00:00,65,9.775,32.62,2.53,220.0,248.9
MHJ45,2026-02-18 21:15:00+00:00,60,9.825,32.60,2.33,227.5,262.9
AL945,2026-02-18 21:22:30+00:00,90,9.438,31.70,2.58,222.5,241.6
MHJ45,2026-02-18 21:22:30+00:00,70,9.725,34.04,2.17,225.0,244.4
AL945,2026-02-18 21:30:00+00:00,90,9.400,31.01,2.47,215.0,251.7
MHJ45,2026-02-18 21:30:00+00:00,70,9.613,33.10,2.15,220.0,243.3
AL945,2026-02-18 21:37:30+00:00,60,9.538,32.31,2.55,215.0,249.3
MHJ45,2026-02-18 21:37:30+00:00,60,9.238,32.38,2.25,212.5,238.5
MHJ45,2026-02-18 21:45:00+00:00,70,8.732,29.37,2.05,205.0,254.2
AL945,2026-02-18 21:45:00+00:00,65,9.388,30.97,2.47,220.0,247.4
AL945,2026-02-18 21:52:30+00:00,60,8.613,29.97,2.45,270.0,229.7
MHJ45,2026-02-18 21:52:30+00:00,80,8.750,28.68,,210.0,259.0
AL945,2026-02-18 22:00:00+00:00,60,7.950,29.38,2.33,215.0,226.4
MHJ45,2026-02-18 22:00:00+00:00,60,8.325,27.86,,202.5,244.7
MHJ45,2026-02-18 22:07:30+00:00,60,8.300,27.75,,202.5,254.8
AL945,2026-02-18 22:07:30+00:00,75,9.488,31.65,2.25,225.0,254.3
AL945,2026-02-18 22:15:00+00:00,85,8.650,32.30,2.05,222.5,230.2
MHJ45,2026-02-18 22:15:00+00:00,20,8.425,28.82,,212.5,247.9
AL945,2026-02-18 22:22:30+00:00,80,8.625,31.77,,217.5,230.4
MHJ45,2026-02-18 22:22:30+00:00,40,7.750,28.59,,210.0,230.4
AL945,2026-02-18 22:30:00+00:00,70,9.075,31.05,,212.5,248.7
MHJ45,2026-02-18 22:30:00+00:00,70,7.875,26.61,,202.5,252.1
AL945,2026-02-18 22:37:30+00:00,60,9.013,30.39,,220.0,247.4
MHJ45,2026-02-18 22:37:30+00:00,60,7.650,24.93,,200.0,266.8
MHJ45,2026-02-18 22:45:00+00:00,70,7.275,24.67,,205.0,253.0
AL945,2026-02-18 22:45:00+00:00,70,8.725,29.36,,205.0,250.6
MHJ45,2026-02-18 22:52:30+00:00,40,7.200,23.31,,215.0,272.3
AL945,2026-02-18 22:52:30+00:00,40,8.625,29.37,,205.0,247.0
MHJ45,2026-02-18 23:00:00+00:00,70,7.275,22.47,,210.0,298.0
AL945,2026-02-18 23:00:00+00:00,65,8.125,28.41,,205.0,235.3
AL945,2026-02-18 23:07:30+00:00,60,8.150,26.77,,200.0,258.2
MHJ45,2026-02-18 23:07:30+00:00,70,7.075,22.34,,210.0,271.9
MHJ45,2026-02-18 23:15:00+00:00,0,7.050,21.92,,212.5,
AL945,2026-02-18 23:15:00+00:00,80,8.050,26.61,,205.0,260.2
AL945,2026-02-18 23:22:30+00:00,40,6.975,25.54,,205.0,236.0
MHJ45,2026-02-18 23:22:30+00:00,60,6.950,22.23,,217.5,277.1
MHJ45,2026-02-18 23:30:00+00:00,70,6.900,22.91,,225.0,273.9
AL945,2026-02-18 23:30:00+00:00,60,7.550,25.48,,207.5,255.5
MHJ45,2026-02-18 23:37:30+00:00,40,6.650,22.42,,215.0,264.8
AL945,2026-02-18 23:37:30+00:00,40,7.600,24.75,,210.0,270.7
MHJ45,2026-02-18 23:45:00+00:00,40,5.900,21.76,,215.0,246.3
AL945,2026-02-18 23:45:00+00:00,60,7.375,25.26,,215.0,258.6
AL945,2026-02-18 23:52:30+00:00,50,6.775,23.55,,217.5,252.6
MHJ45,2026-02-18 23:52:30+00:00,70,6.750,21.33,,222.5,291.6
AL945,2026-02-19 00:00:00+00:00,70,7.350,23.78,,220.0,268.2
MHJ45,2026-02-19 00:00:00+00:00,60,6.475,22.12,,225.0,265.3
AL945,2026-02-19 00:07:30+00:00,80,7.400,23.92,,217.5,278.2
MHJ45,2026-02-19 00:07:30+00:00,0,6.525,20.54,,217.5,
AL945,2026-02-19 00:15:00+00:00,70,7.275,23.43,,217.5,274.7
MHJ45,2026-02-19 00:15:00+00:00,20,4.950,18.59,,225.0,245.6
AL945,2026-02-19 00:22:30+00:00,90,7.175,23.62,,220.0,270.1
MHJ45,2026-02-19 00:22:30+00:00,70,6.325,20.20,,225.0,289.3
MHJ45,2026-02-19 00:30:00+00:00,60,6.325,19.86,,227.5,291.1
